"country_code","month","day","relative_active_users"
country3,5,2,0.00258666466070302819
country115,2,6,0.000015582317233150772203
country28,3,16,0.00091935671675589556
country222,5,5,0.000013634527579006925678
country229,3,19,0.00014608422406078849
country116,5,31,0.000009738948270719232627
country67,1,24,0.000015582317233150772203
country26,6,25,0.000021425686195582311779
country28,5,17,0.00080054154785312092
country158,1,14,0.000001947789654143846525
country197,4,20,0.000056485899970171549236
country44,6,13,0.00037787119290390623
country140,1,1,0.000001947789654143846525
country49,1,25,0.000070120427549178474914
country66,4,11,0.00620371004844815118
country124,4,1,0.00532330912477513255
country161,5,31,0.00179975764042891419
country103,3,16,0.00081417607543212785
country68,4,3,0.000056485899970171549236
country143,6,4,0.000001947789654143846525
country57,4,10,0.00260809034689861050
country115,3,20,0.000011686737924863079152
country162,4,16,0.000062329268932603088813
country73,6,13,0.000035060213774589237457
country9,5,6,0.00128554117173493871
country228,3,17,0.00150953698196148106
country156,3,30,0.000017530106887294618729
country69,2,4,0.000052590320661883856186
country164,5,26,0.00319632282245005215
country46,1,7,0.00028827286881328929
country116,6,25,0.000007791158616575386102
country68,4,6,0.000062329268932603088813
country129,3,24,0.000021425686195582311779
country115,1,2,0.000011686737924863079152
country95,2,11,0.000021425686195582311779
country77,3,17,0.00035644550670832391
country49,2,12,0.000099337272361336172795
country70,3,8,0.000001947789654143846525
country83,5,18,0.00096805145810949172
country42,6,26,0.00040903582737020777
country219,3,11,0.00020646570333924773
country95,3,13,0.000021425686195582311779
country120,6,20,0.00982270322584741803
country191,3,24,0.000007791158616575386102
country3,5,7,0.00241331138148422584
country97,5,10,0.000029216844812157697881
country94,5,18,0.000031164634466301544406
country194,6,30,0.00483051834227673938
country2,6,5,0.07154815736566591442
country126,5,17,0.00046941730664866701
country206,4,24,0.01482462705768881590
country74,2,12,0.00151538035092391260
country154,6,15,0.000005843368962431539576
country94,1,29,0.000035060213774589237457
country90,2,2,0.00032138529293373468
country134,6,24,0.000013634527579006925678
country103,5,10,0.00067198743067962705
country129,5,1,0.000023373475849726158305
country146,6,22,0.000046746951699452316609
country34,1,31,0.000001947789654143846525
country129,4,7,0.000019477896541438465254
country89,1,8,0.000005843368962431539576
country6,1,21,0.00323917419484121677
country211,6,10,0.00395401299791200845
country98,1,17,0.00017724885852709003
country119,2,28,0.00016750991025637080
country107,3,1,0.00153291045781120722
country44,1,9,0.00045383498941551624
country139,5,19,0.00049084299284424932
country215,2,1,0.000040903582737020777033
country177,6,26,0.00251264865384556202
country198,5,5,0.000013634527579006925678
country5,2,14,0.00086092302713158016
country141,3,29,0.03156782692470932064
country129,4,13,0.000019477896541438465254
country22,1,18,0.000048694741353596163135
country47,2,17,0.00013439748613592541
country174,2,3,0.000005843368962431539576
country54,6,2,0.000013634527579006925678
country47,6,23,0.00013439748613592541
country33,2,10,0.00451108083899714855
country215,1,18,0.000044799162045308470084
country141,3,23,0.03460248320586543352
country208,5,6,0.00035839329636246776
country146,5,20,0.000042851372391164623559
country97,2,19,0.000011686737924863079152
country206,4,30,0.01497071128174960439
country120,3,9,0.01204513122122554691
country200,3,22,0.000009738948270719232627
country104,6,11,0.00422865133914629081
country108,3,27,0.00919746274686724329
country12,3,30,0.00015387538267736388
country46,2,29,0.00029216844812157698
country82,4,5,0.000019477896541438465254
country134,2,23,0.000011686737924863079152
country64,4,23,0.000058433689624315395762
country137,4,11,0.00446043830798940854
country115,6,16,0.000013634527579006925678
country38,5,23,0.000001947789654143846525
country78,2,11,0.00012660632751935002
country209,5,30,0.01758659278726479028
country6,4,8,0.00329955567411967601
country122,3,22,0.000044799162045308470084
country73,5,6,0.000033112424120445390932
country90,3,14,0.00031164634466301544
country50,1,2,0.00017140548956465849
country3,3,12,0.00395011741860372075
country81,4,8,0.000003895579308287693051
country213,1,13,0.000001947789654143846525
country45,6,24,0.00849625847137545854
country156,1,5,0.000007791158616575386102
country7,5,1,0.01297227909659801786
country189,1,14,0.000009738948270719232627
country161,6,26,0.00203154460927203193
country17,3,13,0.00012076295855691848
country128,3,29,0.000005843368962431539576
country180,3,18,0.00088624429263545017
country120,3,25,0.01208408701430842384
country91,1,24,0.000038955793082876930508
country16,2,21,0.00380598098419707611
country168,4,9,0.00265678508825220666
country205,6,17,0.000017530106887294618729
country163,2,4,0.000075963796511610014490
country180,1,11,0.00079664596854483323
country185,3,14,0.00610632056574095886
country215,6,1,0.000060381479278459242287
country6,5,13,0.00280092152265885130
country190,5,21,0.000001947789654143846525
country87,6,17,0.000015582317233150772203
country11,3,3,0.01236846430381342544
country91,4,29,0.000017530106887294618729
country63,1,25,0.00016361433094808311
country197,4,11,0.000038955793082876930508
country83,3,14,0.00124463758899791793
country47,5,22,0.00011686737924863079
country2,3,4,0.07720259073164550088
country69,4,12,0.000050642531007740009660
country139,3,1,0.00058433689624315396
country198,6,16,0.000017530106887294618729
country189,5,5,0.000009738948270719232627
country12,2,23,0.00013050190682763772
country120,1,28,0.01088814416666410208
country119,5,5,0.00015582317233150772
country166,6,6,0.00021425686195582312
country85,4,9,0.00506230531111985712
country217,4,1,0.00622513573464373350
country136,1,20,0.00023763033780554928
country48,2,26,0.000029216844812157697881
country65,1,21,0.000007791158616575386102
country39,5,24,0.00063887500655918166
country38,6,21,0.000003895579308287693051
country201,1,21,0.000005843368962431539576
country101,5,1,0.00034865434809174853
country25,4,1,0.000011686737924863079152
country211,3,25,0.00413515743574738617
country218,5,3,0.000029216844812157697881
country100,6,2,0.00010128506201548002
country60,4,13,0.00206660482304662116
country112,4,20,0.00027269055158013851
country164,1,23,0.00410788838058937232
country226,1,22,0.00231786968843117737
country185,3,16,0.00590180265205585497
country3,4,28,0.00257692571243230895
country146,2,28,0.000038955793082876930508
country142,3,9,0.00126606327519350024
country64,1,2,0.000068172637895034628389
country230,6,5,0.000003895579308287693051
country4,3,25,0.000038955793082876930508
country1,4,29,0.000001947789654143846525
country133,6,18,0.000007791158616575386102
country36,5,15,0.000011686737924863079152
country183,5,25,0.00020257012403096004
country31,6,1,0.00011102401028619925
country3,2,5,0.00405140248061920077
country48,1,8,0.000015582317233150772203
country176,6,2,0.00183676564385764727
country209,4,29,0.01981681194125949455
country3,5,25,0.00225359262984443043
country219,4,29,0.00015777096198565157
country130,6,1,0.000042851372391164623559
country16,3,2,0.00327812998792409370
country66,4,10,0.00723798635479853369
country87,5,19,0.000009738948270719232627
country30,5,17,0.00044214825149065316
country176,6,28,0.00192636396794826421
country167,1,4,0.000037008003428733083982
country169,6,5,0.00330929462239039525
country223,4,17,0.00251654423315384971
country22,3,14,0.000052590320661883856186
country231,5,24,0.000013634527579006925678
country223,4,12,0.00233345200566432814
country144,4,3,0.00143357318544987104
country159,6,6,0.01467075167501145203
country214,1,1,0.00506035752146571327
country26,5,11,0.000017530106887294618729
country156,3,11,0.000029216844812157697881
country173,5,20,0.00021425686195582312
country111,4,29,0.00038761014117462546
country83,5,19,0.00097584261672606711
country215,1,21,0.000037008003428733083982
country68,5,27,0.000081807165474041554067
country31,5,22,0.00013829306544421310
country120,3,17,0.01154649706976472220
country12,4,30,0.00010128506201548002
country23,5,12,0.00940587623986063487
country134,4,18,0.000005843368962431539576
country149,6,22,0.00013244969648178156
country155,5,25,0.000005843368962431539576
country5,4,10,0.00078106365131168246
country230,6,28,0.000001947789654143846525
country20,2,6,0.01718145253920287020
country111,2,13,0.00052979878592712625
country130,3,2,0.000062329268932603088813
country196,3,20,0.000003895579308287693051
country85,2,2,0.00486947413535961631
country32,6,11,0.00604983466577078731
country155,3,21,0.000009738948270719232627
country95,1,28,0.000027269055158013851356
country133,2,12,0.000013634527579006925678
country116,2,9,0.000011686737924863079152
country38,6,28,0.000003895579308287693051
country6,1,25,0.00350602137745892375
country30,5,26,0.00050642531007740010
country126,4,3,0.00058823247555144165
country18,3,31,0.00763923102355216607
country199,6,13,0.000007791158616575386102
country78,1,23,0.00014997980336907618
country89,4,14,0.000003895579308287693051
country81,3,26,0.000005843368962431539576
country153,1,16,0.00219905451952840273
country127,5,25,0.00208997829889634732
country114,2,6,0.000001947789654143846525
country11,1,1,0.01126991093887629600
country91,3,19,0.000029216844812157697881
country109,5,22,0.01560569070900049836
country197,6,29,0.000038955793082876930508
country78,2,7,0.00011491958959448694
country53,4,13,0.00010907622063205541
country1,3,30,0.000001947789654143846525
country181,2,26,0.00060576258243873627
country154,1,16,0.000005843368962431539576
country154,4,12,0.000003895579308287693051
country57,3,21,0.00240357243321350661
country169,4,10,0.00357419401535395837
country227,6,21,0.00016556212060222695
country44,3,13,0.00040319245840777623
country141,6,28,0.02458110543529534315
country18,1,3,0.00710943223762503982
country203,6,10,0.000005843368962431539576
country210,5,23,0.000019477896541438465254
country139,1,23,0.00066419627206305167
country109,1,19,0.01732753676326365869
country36,6,11,0.000003895579308287693051
country148,1,25,0.000037008003428733083982
country100,5,25,0.00010128506201548002
country13,5,2,0.000009738948270719232627
country106,1,25,0.000085702744782329247117
country142,6,5,0.00128943675104322640
country132,5,10,0.000001947789654143846525
country141,4,26,0.02616855400342257807
country225,6,15,0.00016945769991051465
country219,6,12,0.00012271074821106233
country112,3,22,0.00034475876878346083
country220,3,5,0.000003895579308287693051
country103,5,16,0.00065640511344647628
country214,5,9,0.00523371080068451561
country212,4,3,0.000021425686195582311779
country150,6,10,0.000001947789654143846525
country180,1,17,0.00078885480992825784
country215,6,17,0.000060381479278459242287
country24,3,26,0.000003895579308287693051
country120,2,9,0.01073232099433259435
country183,4,9,0.00026100381365527543
country26,1,24,0.000013634527579006925678
country209,2,24,0.01973110919647716530
country58,2,29,0.000072068217203322321440
country210,2,4,0.000027269055158013851356
country111,4,14,0.00034865434809174853
country197,5,16,0.000052590320661883856186
country178,1,10,0.000003895579308287693051
country220,1,17,0.000003895579308287693051
country137,6,11,0.00418774775640927003
country55,5,25,0.000007791158616575386102
country170,3,31,0.00031748971362544698
country165,5,22,0.000001947789654143846525
country161,5,9,0.00180365321973720188
country109,2,12,0.02059592780291703316
country153,1,3,0.00210361282647535425
country122,5,5,0.000046746951699452316609
country176,5,29,0.00200037997480573038
country183,6,11,0.00027853392054257005
country3,4,11,0.00293921458810306441
country64,5,3,0.000050642531007740009660
country115,3,6,0.000013634527579006925678
country100,6,11,0.00013244969648178156
country138,6,11,0.00012855411717349387
country138,3,12,0.00013244969648178156
country60,3,1,0.00226722715742343736
country180,5,4,0.00073431669961223014
country50,6,17,0.00017919664818123388
country25,6,8,0.000005843368962431539576
country19,4,22,0.000021425686195582311779
country215,1,4,0.000023373475849726158305
country127,5,19,0.00202764902996374423
country177,6,28,0.00251070086419141817
country201,1,18,0.000005843368962431539576
country47,6,8,0.00015971875163979542
country54,5,31,0.000013634527579006925678
country60,3,14,0.00230813074016045813
country116,2,14,0.000021425686195582311779
country135,1,28,0.000064277058586746935338
country164,2,11,0.00328786893619481293
country182,6,21,0.00025710823434698774
country217,1,22,0.00596607971064260191
country19,5,23,0.000029216844812157697881
country149,4,18,0.000081807165474041554067
country138,3,27,0.00012271074821106233
country218,3,3,0.000037008003428733083982
country225,1,10,0.00017335327921880234
country149,2,10,0.000097389482707192326270
country121,6,27,0.000001947789654143846525
country28,2,29,0.00087845313401887478
country179,1,13,0.00011102401028619925
country204,5,22,0.000013634527579006925678
country113,5,14,0.00192052059898583267
country139,1,26,0.00061939711001774320
country98,5,28,0.00010712843097791156
country67,1,19,0.000009738948270719232627
country208,6,8,0.00037787119290390623
country194,4,30,0.00564274662805472338
country143,5,13,0.000001947789654143846525
country216,6,18,0.000005843368962431539576
country14,4,27,0.00082586281335699093
country232,1,12,0.000007791158616575386102
country199,2,24,0.000007791158616575386102
country216,2,2,0.000015582317233150772203
country113,1,18,0.00225164484019028658
country150,5,16,0.000001947789654143846525
country146,6,1,0.000038955793082876930508
country219,5,25,0.00014413643440664464
country168,5,9,0.00247564065041682893
country170,6,22,0.00036228887567075545
country142,4,15,0.00114530031663658176
country46,4,24,0.00026684718261770697
country137,6,26,0.00400465552891974846
country82,5,15,0.000015582317233150772203
country104,6,8,0.00409035827370207770
country25,1,22,0.000005843368962431539576
country152,3,11,0.000029216844812157697881
country18,6,28,0.00734316699612230140
country6,1,6,0.00280481710196713900
country164,6,9,0.00444875157006454546
country157,2,12,0.00022983917918897389
country78,2,23,0.00011491958959448694
country171,6,2,0.000001947789654143846525
country175,3,4,0.00014803201371493234
country49,1,26,0.000083754955128185400592
country161,4,30,0.00253796991934943202
country144,6,29,0.00129528012000565794
country70,3,25,0.000001947789654143846525
country149,6,28,0.00014413643440664464
country67,2,26,0.000009738948270719232627
country6,1,14,0.00318853166383347676
country211,1,19,0.00383519782900923381
country133,2,15,0.000019477896541438465254
country97,3,24,0.000017530106887294618729
country60,5,21,0.00207244819200905270
country134,1,11,0.000007791158616575386102
country46,3,2,0.00028437728950500159
country231,4,19,0.000013634527579006925678
country101,2,11,0.00035839329636246776
country163,3,19,0.000077911586165753861016
country212,4,12,0.000009738948270719232627
country39,5,14,0.00074405564788294937
country21,3,1,0.000001947789654143846525
country39,2,26,0.00098363377534264250
country208,2,26,0.00049084299284424932
country177,6,7,0.00245616275387539047
country153,2,22,0.00206465703339247732
country22,6,12,0.000066224848240890781863
country113,6,6,0.00232566084704775275
country124,5,13,0.00487142192501376016
country23,6,10,0.01021615673598447503
country115,5,31,0.000003895579308287693051
country149,3,6,0.00013829306544421310
country196,1,8,0.000005843368962431539576
country144,1,29,0.00168289026118028340
country166,5,9,0.00018114443783537773
country137,4,17,0.00459483579412533395
country42,3,10,0.00047720846526524240
country169,2,29,0.00313983692247988060
country78,5,14,0.000099337272361336172795
country159,1,29,0.01636338088446245466
country95,5,31,0.000007791158616575386102
country138,1,8,0.000083754955128185400592
country180,6,6,0.00074795122719123707
country160,4,13,0.00042461814460335854
country90,1,17,0.00028632507915914544
country183,2,10,0.00026100381365527543
country218,3,15,0.000035060213774589237457
country200,2,18,0.000007791158616575386102
country167,6,7,0.000038955793082876930508
country133,3,25,0.000011686737924863079152
country69,6,15,0.000089598324090616940168
country36,2,29,0.000005843368962431539576
country190,6,22,0.000001947789654143846525
country28,5,5,0.00072847333064979860
country97,5,5,0.000025321265503870004830
country74,6,29,0.00138293065444213103
country176,4,25,0.00174327174045874264
country202,3,29,0.000001947789654143846525
country59,5,7,0.000017530106887294618729
country155,3,27,0.000005843368962431539576
country103,3,6,0.00080833270646969631
country26,4,10,0.000019477896541438465254
country38,3,22,0.000003895579308287693051
country85,6,23,0.00472923328026125936
country198,5,21,0.000015582317233150772203
country176,2,12,0.00195752860241456576
country38,2,16,0.000003895579308287693051
country215,6,16,0.000060381479278459242287
country57,1,9,0.00250680528488313048
country56,2,9,0.000009738948270719232627
country171,1,11,0.000011686737924863079152
country87,2,29,0.000011686737924863079152
country16,3,23,0.00408061932543135847
country94,3,19,0.000046746951699452316609
country57,3,28,0.00292752785017820133
country116,1,11,0.000005843368962431539576
country130,4,2,0.000068172637895034628389
country35,5,28,0.00083365397197356631
country202,3,25,0.000001947789654143846525
country77,2,7,0.00040319245840777623
country26,2,29,0.000015582317233150772203
country185,4,30,0.00605762582438736269
country112,2,21,0.00037008003428733084
country138,4,5,0.000091546113744760786694
country222,1,11,0.000011686737924863079152
country65,3,7,0.000007791158616575386102
country183,2,21,0.00023763033780554928
country7,1,23,0.01187567352131503227
country203,6,28,0.000003895579308287693051
country47,1,31,0.00014413643440664464
country232,5,22,0.000011686737924863079152
country49,1,22,0.000056485899970171549236
country13,2,15,0.000017530106887294618729
country58,4,12,0.000070120427549178474914
country225,6,30,0.00015387538267736388
country215,5,17,0.000066224848240890781863
country102,1,26,0.00025126486538455620
country102,6,21,0.00024347370676798082
country182,5,30,0.00021815244126411081
country133,5,25,0.000007791158616575386102
country211,6,1,0.00360146307051197223
country44,1,6,0.00042267035494921470
country135,2,12,0.000052590320661883856186
country190,5,25,0.000001947789654143846525
country43,2,12,0.00889750314012909093
country69,1,21,0.000075963796511610014490
country56,4,19,0.000011686737924863079152
country55,3,18,0.000021425686195582311779
country77,3,10,0.00036034108601661161
country225,2,20,0.00019867454472267235
country186,1,7,0.000001947789654143846525
country12,6,7,0.00018698780679780927
country232,5,4,0.000011686737924863079152
country106,2,24,0.000070120427549178474914
country229,5,14,0.00014413643440664464
country186,6,25,0.000003895579308287693051
country7,3,14,0.01112772229412379520
country106,3,29,0.000066224848240890781863
country200,6,6,0.000009738948270719232627
country7,3,18,0.01220095439355705464
country154,5,8,0.000001947789654143846525
country28,5,6,0.00073821227892051783
country103,4,12,0.00069730869618349706
country91,2,18,0.000037008003428733083982
country142,5,16,0.00101869398911723173
country205,6,5,0.000031164634466301544406
country160,3,12,0.00045383498941551624
country102,1,6,0.00019088338610609696
country134,3,13,0.000009738948270719232627
country6,3,13,0.00381377214281365150
country1,6,7,0.000001947789654143846525
country122,5,22,0.000058433689624315395762
country109,2,11,0.01900263586582736670
country6,1,8,0.00306582091562241443
country12,4,11,0.00010128506201548002
country103,6,18,0.00078301144096582630
country183,3,9,0.00022983917918897389
country181,4,2,0.00069730869618349706
country218,3,26,0.000044799162045308470084
country172,3,25,0.000015582317233150772203
country66,6,11,0.00686985411016534670
country97,6,9,0.000027269055158013851356
country197,5,14,0.000060381479278459242287
country26,5,19,0.000019477896541438465254
country17,3,6,0.00014218864475250080
country42,6,13,0.00042656593425750239
country232,4,21,0.000011686737924863079152
country125,2,23,0.000015582317233150772203
country180,1,3,0.00077327249269510707
country197,4,28,0.000050642531007740009660
country50,1,24,0.00017919664818123388
country106,5,7,0.000070120427549178474914
country47,4,28,0.00011297179994034310
country134,6,11,0.000003895579308287693051
country71,1,26,0.00810475275089254539
country133,5,7,0.000007791158616575386102
country79,5,1,0.00013050190682763772
country94,4,14,0.000029216844812157697881
country196,1,23,0.000003895579308287693051
country181,4,10,0.00052785099627298241
country147,5,2,0.00018309222748952157
country38,1,26,0.000001947789654143846525
country131,6,24,0.000003895579308287693051
country33,5,29,0.00319047945348762061
country231,5,15,0.000021425686195582311779
country149,1,1,0.00014608422406078849
country122,5,18,0.000046746951699452316609
country103,1,1,0.00082781060301113477
country116,3,31,0.000009738948270719232627
country229,6,3,0.00010518064132376771
country135,3,1,0.000042851372391164623559
country217,6,28,0.00632836858631335736
country50,3,19,0.00017335327921880234
country36,4,20,0.000009738948270719232627
country94,3,18,0.000046746951699452316609
country162,2,17,0.000074016006857466167965
country87,3,14,0.000019477896541438465254
country125,1,23,0.000021425686195582311779
country118,5,10,0.000001947789654143846525
country154,4,24,0.000003895579308287693051
country82,4,25,0.000011686737924863079152
country177,2,25,0.00235877327116819814
country111,2,19,0.00050447752042325625
country101,4,12,0.00028827286881328929
country71,6,20,0.00500192383184139788
country214,4,12,0.00566417231425030570
country2,6,18,0.07252594777204612537
country187,3,27,0.000001947789654143846525
country5,1,15,0.00073821227892051783
country89,2,2,0.000013634527579006925678
country217,4,28,0.00587063801758955343
country159,4,14,0.01441948680962689583
country217,2,15,0.00544017650402376335
country148,4,13,0.000027269055158013851356
country32,2,24,0.00562326873151328492
country134,3,10,0.000013634527579006925678
country153,4,26,0.00173353279218802341
country16,2,11,0.00317684492590861368
country77,1,6,0.00037981898255805007
country11,5,29,0.01131471010092160447
country46,5,11,0.00023957812745969312
country152,4,5,0.000023373475849726158305
country30,2,6,0.00053174657558127010
country153,4,11,0.00174132395080459879
country207,3,20,0.01958502497241637681
country148,6,24,0.000038955793082876930508
country159,2,24,0.01499018917829104286
country78,3,8,0.00012855411717349387
country175,1,3,0.00015582317233150772
country177,1,13,0.00238214674701792430
country197,3,8,0.000056485899970171549236
country58,6,2,0.000062329268932603088813
country45,4,17,0.00992593607751704189
country69,4,8,0.000062329268932603088813
country89,5,21,0.000005843368962431539576
country228,6,17,0.00128943675104322640
country33,2,1,0.00482272718366016400
country144,6,30,0.00139461739236699411
country100,4,14,0.000091546113744760786694
country227,6,14,0.00014218864475250080
country190,2,12,0.000001947789654143846525
country103,4,22,0.00075184680649952476
country26,6,8,0.000023373475849726158305
country47,6,16,0.00015387538267736388
country23,5,20,0.01030380727042094812
country97,5,8,0.000025321265503870004830
country4,2,24,0.000019477896541438465254
country32,2,29,0.00587842917620612881
country21,1,17,0.000003895579308287693051
country75,3,6,0.000001947789654143846525
country95,6,18,0.000017530106887294618729
country67,1,9,0.000007791158616575386102
country95,2,7,0.000027269055158013851356
country190,6,23,0.000003895579308287693051
country227,2,12,0.00021620465160996696
country181,1,12,0.00051226867903983164
country94,1,16,0.000042851372391164623559
country191,4,28,0.000005843368962431539576
country29,5,11,0.000001947789654143846525
country97,4,23,0.000019477896541438465254
country109,2,13,0.02193016371600556803
country219,5,1,0.00017530106887294619
country62,2,4,0.000001947789654143846525
country55,1,25,0.000013634527579006925678
country89,1,29,0.000009738948270719232627
country174,3,5,0.000001947789654143846525
country119,4,6,0.00014413643440664464
country206,1,27,0.01563685534346679991
country138,1,20,0.000095441693053048479744
country19,1,9,0.000025321265503870004830
country209,5,26,0.01712107105992441096
country35,2,17,0.00083949734093599785
country166,5,12,0.00019088338610609696
country112,6,15,0.00031359413431715929
country16,1,8,0.00353718601192522529
country53,3,17,0.00012076295855691848
country74,5,8,0.00131670580620124025
country43,6,11,0.00715033582036206059
country215,4,2,0.000050642531007740009660
country225,5,22,0.00014024085509835695
country59,1,20,0.000015582317233150772203
country204,6,18,0.000017530106887294618729
country48,1,22,0.000023373475849726158305
country19,6,11,0.000029216844812157697881
country150,6,11,0.000001947789654143846525
country19,5,19,0.000023373475849726158305
country83,2,23,0.00110439673389956098
country205,3,10,0.000021425686195582311779
country137,3,1,0.00442732588386896315
country135,4,23,0.000052590320661883856186
country95,5,24,0.000009738948270719232627
country146,1,12,0.000042851372391164623559
country226,2,25,0.00234708653324333506
country104,4,23,0.00372612160837717840
country116,5,3,0.000011686737924863079152
country133,6,9,0.000013634527579006925678
country30,5,3,0.00038566235152048161
country71,2,20,0.00791192157513230459
country179,5,15,0.00012855411717349387
country81,1,8,0.000001947789654143846525
country26,3,28,0.000017530106887294618729
country149,2,21,0.00012660632751935002
country103,3,20,0.00091546113744760787
country161,6,28,0.00183481785420350343
country33,1,27,0.00499997604218725403
country66,5,22,0.00682310715846589438
country151,3,17,0.000027269055158013851356
country200,6,23,0.000003895579308287693051
country214,6,5,0.00548497566606907182
country209,6,26,0.02952069999820413794
country100,1,8,0.000097389482707192326270
country74,6,26,0.00156407509227750876
country161,2,27,0.00324306977414950446
country83,1,13,0.00111803126147856791
country212,4,6,0.000017530106887294618729
country91,5,21,0.000025321265503870004830
country60,4,26,0.00201401450238473731
country145,2,3,0.00022399581022654235
country155,1,21,0.000001947789654143846525
country115,4,7,0.000013634527579006925678
country130,1,29,0.000079859375819897707541
country201,3,2,0.000005843368962431539576
country204,3,24,0.000011686737924863079152
country104,4,30,0.00391116162552084382
country71,1,24,0.00845730267829258161
country71,5,14,0.00479545812850215015
country145,2,14,0.00026489939296356313
country125,4,19,0.000011686737924863079152
country153,4,15,0.00173937616115045495
country214,4,13,0.00550445356261051028
country154,5,22,0.000003895579308287693051
country155,3,3,0.000005843368962431539576
country83,4,17,0.00108491883735812251
country128,3,12,0.000015582317233150772203
country191,2,5,0.000011686737924863079152
country204,5,14,0.000019477896541438465254
country6,2,3,0.00345537884645118374
country216,4,20,0.000013634527579006925678
country28,6,18,0.00123489864072719870
country124,2,22,0.00574792726937849110
country41,1,19,0.000001947789654143846525
country161,4,10,0.00273664446407210437
country118,4,14,0.000003895579308287693051
country109,4,21,0.01384488886165446110
country215,3,2,0.000050642531007740009660
country67,4,17,0.000005843368962431539576
country62,3,2,0.000001947789654143846525
country211,5,25,0.00333851146720255294
country217,1,26,0.00602451340026691730
country222,4,18,0.000005843368962431539576
country121,5,13,0.000001947789654143846525
country185,6,10,0.00522591964206794023
country74,5,12,0.00117451716144873945
country7,6,6,0.01052585529099334662
country37,3,1,0.00014803201371493234
country200,3,1,0.000001947789654143846525
country107,4,23,0.00177054079561675649
country91,2,27,0.000025321265503870004830
country104,3,21,0.00437863114251536699
country82,1,14,0.000009738948270719232627
country127,2,9,0.00267626298479364513
country222,2,7,0.000019477896541438465254
country94,4,18,0.000027269055158013851356
country148,5,22,0.000037008003428733083982
country100,3,3,0.000093493903398904633219
country158,3,12,0.000001947789654143846525
country55,4,7,0.000017530106887294618729
country85,6,9,0.00491816887671321248
country9,3,23,0.00158160519916480338
country97,2,20,0.000017530106887294618729
country95,6,1,0.000003895579308287693051
country53,2,15,0.00010518064132376771
country229,2,18,0.00014608422406078849
country149,1,3,0.00016166654129393926
country6,5,26,0.00278144362611741284
country159,4,24,0.01591733705366351381
country82,3,1,0.000009738948270719232627
country48,5,23,0.000035060213774589237457
country204,4,28,0.000011686737924863079152
country199,4,24,0.000001947789654143846525
country83,4,12,0.00103427630635038250
country51,3,29,0.00500776720080382942
country25,3,25,0.000013634527579006925678
country17,1,19,0.00017335327921880234
country110,2,18,0.000044799162045308470084
country170,6,18,0.00034475876878346083
country32,5,13,0.00566806789355859339
country209,4,16,0.01888966406588702360
country163,5,4,0.000066224848240890781863
country150,1,18,0.000007791158616575386102
country21,5,28,0.000007791158616575386102
country46,1,17,0.00034670655843760468
country47,4,26,0.00010712843097791156
country94,6,23,0.000035060213774589237457
country48,1,12,0.000015582317233150772203
country149,4,1,0.000089598324090616940168
country182,1,21,0.00027463834123428236
country219,6,29,0.00013829306544421310
country159,2,8,0.01464543040950758202
country116,4,1,0.000011686737924863079152
country169,2,3,0.00351186474642135529
country38,3,2,0.000005843368962431539576
country46,6,18,0.00037592340324976238
country65,4,24,0.000005843368962431539576
country227,5,17,0.00016945769991051465
country43,1,27,0.00886828629531693323
country3,5,22,0.00280871268127542669
country106,3,23,0.000079859375819897707541
country2,2,2,0.07820375461387543799
country185,3,4,0.00625435257945589119
country162,5,5,0.000054538110316027702711
country87,5,6,0.000011686737924863079152
country170,6,6,0.00035449771705418007
country69,6,8,0.000075963796511610014490
country33,1,3,0.00335214599478155987
country27,4,12,0.000001947789654143846525
country144,2,9,0.00155628393366093337
country113,2,28,0.00243863264698809585
country64,2,26,0.000048694741353596163135
country109,6,27,0.01300149594141017556
country208,6,18,0.00042851372391164624
country169,3,4,0.00306776870527655828
country176,1,16,0.00180949658869963342
country176,5,19,0.00185234796109079805
country164,1,18,0.00383325003935508996
country169,5,12,0.00260419476759032280
country190,5,16,0.000001947789654143846525
country117,1,18,0.000001947789654143846525
country189,6,4,0.000015582317233150772203
country120,4,20,0.00960065520527501952
country85,1,29,0.00503114067665355558
country20,1,8,0.01805795788356760114
country83,3,26,0.00126411548553935639
country154,3,17,0.000005843368962431539576
country183,6,16,0.00026100381365527543
country126,2,21,0.00050642531007740010
country199,3,12,0.000001947789654143846525
country216,3,30,0.000013634527579006925678
country120,5,18,0.01076153783914475205
country163,3,17,0.000070120427549178474914
country225,6,17,0.00020451791368510389
country163,3,27,0.000062329268932603088813
country8,4,7,0.000056485899970171549236
country111,4,21,0.00039150572048291315
country222,5,16,0.000011686737924863079152
country25,1,31,0.000005843368962431539576
country141,5,9,0.02360915839787756373
country181,3,26,0.00066030069275476397
country113,1,21,0.00215815093679138195
country56,6,1,0.000001947789654143846525
country94,1,11,0.000035060213774589237457
country131,1,5,0.000007791158616575386102
country198,6,13,0.000017530106887294618729
country51,6,14,0.00496296803875852095
country122,1,12,0.000064277058586746935338
country98,3,12,0.00011686737924863079
country85,5,16,0.00430266734600375697
country113,2,23,0.00225164484019028658
country153,1,18,0.00197700649895600422
country185,4,25,0.00584726454173982727
country79,5,2,0.00014413643440664464
country204,1,30,0.000011686737924863079152
country117,5,5,0.000001947789654143846525
country166,1,9,0.00025516044469284389
country69,4,30,0.00010518064132376771
country21,6,6,0.000005843368962431539576
country83,3,16,0.00117841274075702715
